strategy,n_clients,backend,client_bool,client_num,metric,metric_value,timestamp,round
FedAvg,5,jax,False,1,cpu_utilization_fit,86.1,2023-11-26 13:05:40,1
FedAvg,5,jax,False,1,cpu_utilization_evaluate,77.1,2023-11-26 13:06:57,1
FedAvg,5,jax,False,1,cpu_utilization_fit,87.2,2023-11-26 13:07:48,2
FedAvg,5,jax,False,1,cpu_utilization_evaluate,76.5,2023-11-26 13:09:21,2
FedAvg,5,jax,False,1,cpu_utilization_fit,87.2,2023-11-26 13:10:12,3
FedAvg,5,jax,False,1,cpu_utilization_evaluate,99.2,2023-11-26 13:11:37,3
FedAvg,5,jax,False,1,cpu_utilization_fit,87.1,2023-11-26 13:12:37,4
FedAvg,5,jax,False,1,cpu_utilization_evaluate,76.3,2023-11-26 13:13:53,4
FedAvg,5,jax,False,1,cpu_utilization_fit,87.2,2023-11-26 13:14:43,5
FedAvg,5,jax,False,1,cpu_utilization_evaluate,99.1,2023-11-26 13:15:50,5
FedAvg,5,jax,False,1,cpu_utilization_fit,87.2,2023-11-26 13:16:50,6
FedAvg,5,jax,False,1,cpu_utilization_evaluate,75.1,2023-11-26 13:18:24,6
FedAvg,5,jax,False,1,cpu_utilization_fit,87.0,2023-11-26 13:19:14,7
FedAvg,5,jax,False,1,cpu_utilization_evaluate,99.0,2023-11-26 13:20:39,7
FedAvg,5,jax,False,1,cpu_utilization_fit,87.0,2023-11-26 13:21:39,8
FedAvg,5,jax,False,1,cpu_utilization_evaluate,75.4,2023-11-26 13:22:55,8
FedAvg,5,jax,False,1,cpu_utilization_fit,87.1,2023-11-26 13:23:45,9
FedAvg,5,jax,False,1,cpu_utilization_evaluate,74.6,2023-11-26 13:25:20,9
FedAvg,5,jax,False,1,cpu_utilization_fit,87.1,2023-11-26 13:26:11,10
FedAvg,5,jax,False,1,cpu_utilization_evaluate,99.2,2023-11-26 13:27:36,10
FedAvg,5,jax,False,2,cpu_utilization_fit,86.4,2023-11-26 13:05:40,1
FedAvg,5,jax,False,2,cpu_utilization_evaluate,77.0,2023-11-26 13:06:57,1
FedAvg,5,jax,False,2,cpu_utilization_fit,87.1,2023-11-26 13:07:48,2
FedAvg,5,jax,False,2,cpu_utilization_evaluate,99.1,2023-11-26 13:09:12,2
FedAvg,5,jax,False,2,cpu_utilization_fit,87.1,2023-11-26 13:10:12,3
FedAvg,5,jax,False,2,cpu_utilization_evaluate,76.6,2023-11-26 13:11:46,3
FedAvg,5,jax,False,2,cpu_utilization_fit,87.1,2023-11-26 13:12:37,4
FedAvg,5,jax,False,2,cpu_utilization_evaluate,76.3,2023-11-26 13:13:53,4
FedAvg,5,jax,False,2,cpu_utilization_fit,87.1,2023-11-26 13:14:43,5
FedAvg,5,jax,False,2,cpu_utilization_evaluate,76.4,2023-11-26 13:15:59,5
FedAvg,5,jax,False,2,cpu_utilization_fit,87.1,2023-11-26 13:16:50,6
FedAvg,5,jax,False,2,cpu_utilization_evaluate,76.4,2023-11-26 13:18:24,6
FedAvg,5,jax,False,2,cpu_utilization_fit,87.0,2023-11-26 13:19:15,7
FedAvg,5,jax,False,2,cpu_utilization_evaluate,76.7,2023-11-26 13:20:49,7
FedAvg,5,jax,False,2,cpu_utilization_fit,87.1,2023-11-26 13:21:40,8
FedAvg,5,jax,False,2,cpu_utilization_evaluate,76.2,2023-11-26 13:22:55,8
FedAvg,5,jax,False,2,cpu_utilization_fit,87.0,2023-11-26 13:23:46,9
FedAvg,5,jax,False,2,cpu_utilization_evaluate,76.3,2023-11-26 13:25:21,9
FedAvg,5,jax,False,2,cpu_utilization_fit,87.1,2023-11-26 13:26:11,10
FedAvg,5,jax,False,2,cpu_utilization_evaluate,99.1,2023-11-26 13:27:37,10
FedAvg,5,jax,False,3,cpu_utilization_fit,86.0,2023-11-26 13:05:51,1
FedAvg,5,jax,False,3,cpu_utilization_evaluate,77.3,2023-11-26 13:06:57,1
FedAvg,5,jax,False,3,cpu_utilization_fit,87.3,2023-11-26 13:07:58,2
FedAvg,5,jax,False,3,cpu_utilization_evaluate,99.1,2023-11-26 13:09:12,2
FedAvg,5,jax,False,3,cpu_utilization_fit,87.3,2023-11-26 13:10:22,3
FedAvg,5,jax,False,3,cpu_utilization_evaluate,99.1,2023-11-26 13:11:37,3
FedAvg,5,jax,False,3,cpu_utilization_fit,87.3,2023-11-26 13:12:47,4
FedAvg,5,jax,False,3,cpu_utilization_evaluate,99.2,2023-11-26 13:13:43,4
FedAvg,5,jax,False,3,cpu_utilization_fit,87.3,2023-11-26 13:14:54,5
FedAvg,5,jax,False,3,cpu_utilization_evaluate,76.7,2023-11-26 13:15:59,5
FedAvg,5,jax,False,3,cpu_utilization_fit,87.2,2023-11-26 13:17:00,6
FedAvg,5,jax,False,3,cpu_utilization_evaluate,76.1,2023-11-26 13:18:24,6
FedAvg,5,jax,False,3,cpu_utilization_fit,87.2,2023-11-26 13:19:25,7
FedAvg,5,jax,False,3,cpu_utilization_evaluate,76.6,2023-11-26 13:20:49,7
FedAvg,5,jax,False,3,cpu_utilization_fit,87.3,2023-11-26 13:21:50,8
FedAvg,5,jax,False,3,cpu_utilization_evaluate,75.4,2023-11-26 13:22:55,8
FedAvg,5,jax,False,3,cpu_utilization_fit,87.3,2023-11-26 13:23:57,9
FedAvg,5,jax,False,3,cpu_utilization_evaluate,74.9,2023-11-26 13:25:21,9
FedAvg,5,jax,False,3,cpu_utilization_fit,87.3,2023-11-26 13:26:22,10
FedAvg,5,jax,False,3,cpu_utilization_evaluate,76.5,2023-11-26 13:27:46,10
FedAvg,5,jax,False,4,cpu_utilization_fit,86.4,2023-11-26 13:05:40,1
FedAvg,5,jax,False,4,cpu_utilization_evaluate,98.5,2023-11-26 13:06:48,1
FedAvg,5,jax,False,4,cpu_utilization_fit,87.2,2023-11-26 13:07:49,2
FedAvg,5,jax,False,4,cpu_utilization_evaluate,99.2,2023-11-26 13:09:12,2
FedAvg,5,jax,False,4,cpu_utilization_fit,87.2,2023-11-26 13:10:13,3
FedAvg,5,jax,False,4,cpu_utilization_evaluate,76.8,2023-11-26 13:11:46,3
FedAvg,5,jax,False,4,cpu_utilization_fit,87.2,2023-11-26 13:12:38,4
FedAvg,5,jax,False,4,cpu_utilization_evaluate,77.3,2023-11-26 13:13:53,4
FedAvg,5,jax,False,4,cpu_utilization_fit,87.1,2023-11-26 13:14:44,5
FedAvg,5,jax,False,4,cpu_utilization_evaluate,99.0,2023-11-26 13:15:50,5
FedAvg,5,jax,False,4,cpu_utilization_fit,87.2,2023-11-26 13:16:51,6
FedAvg,5,jax,False,4,cpu_utilization_evaluate,77.2,2023-11-26 13:18:24,6
FedAvg,5,jax,False,4,cpu_utilization_fit,87.3,2023-11-26 13:19:16,7
FedAvg,5,jax,False,4,cpu_utilization_evaluate,75.6,2023-11-26 13:20:49,7
FedAvg,5,jax,False,4,cpu_utilization_fit,87.1,2023-11-26 13:21:41,8
FedAvg,5,jax,False,4,cpu_utilization_evaluate,99.0,2023-11-26 13:22:46,8
FedAvg,5,jax,False,4,cpu_utilization_fit,87.2,2023-11-26 13:23:47,9
FedAvg,5,jax,False,4,cpu_utilization_evaluate,99.0,2023-11-26 13:25:11,9
FedAvg,5,jax,False,4,cpu_utilization_fit,87.2,2023-11-26 13:26:13,10
FedAvg,5,jax,False,4,cpu_utilization_evaluate,99.2,2023-11-26 13:27:36,10
FedAvg,5,jax,False,,fit_progress_round_1, 1.8242485523223877, 239.844680562,1
FedAvg,5,jax,False,,fit_progress_round_1,0.38055557012557983, 239.844680562,1
FedAvg,5,jax,False,,fit_progress_round_2, 1.233691692352295, 384.83146355799994,2
FedAvg,5,jax,False,,fit_progress_round_2,0.4888888895511627, 384.83146355799994,2
FedAvg,5,jax,False,,fit_progress_round_3, 0.8828120231628418, 529.40395717,3
FedAvg,5,jax,False,,fit_progress_round_3,0.5527777671813965, 529.40395717,3
FedAvg,5,jax,False,,fit_progress_round_4, 0.7274227142333984, 655.7234124409999,4
FedAvg,5,jax,False,,fit_progress_round_4,0.5991666913032532, 655.7234124409999,4
FedAvg,5,jax,False,,fit_progress_round_5, 0.6493369936943054, 782.4810820990001,5
FedAvg,5,jax,False,,fit_progress_round_5,0.6321759223937988, 782.4810820990001,5
FedAvg,5,jax,False,,fit_progress_round_6, 0.6482418179512024, 927.365644152,6
FedAvg,5,jax,False,,fit_progress_round_6,0.6579365134239197, 927.365644152,6
FedAvg,5,jax,False,,fit_progress_round_7, 0.557839572429657, 1072.362444656,7
FedAvg,5,jax,False,,fit_progress_round_7,0.6809027791023254, 1072.362444656,7
FedAvg,5,jax,False,,fit_progress_round_8, 0.5526742935180664, 1198.546857724,8
FedAvg,5,jax,False,,fit_progress_round_8,0.6993827223777771, 1198.546857724,8
FedAvg,5,jax,False,,fit_progress_round_9, 0.5637043714523315, 1343.787399527,9
FedAvg,5,jax,False,,fit_progress_round_9,0.715416669845581, 1343.787399527,9
FedAvg,5,jax,False,,fit_progress_round_10, 0.5144948959350586, 1489.093304259,10
FedAvg,5,jax,False,,fit_progress_round_10,0.7285353541374207, 1489.093304259,10
FedAvg,5,jax,False,,losses_distributed_round_1,1.8242485523223877,,1
FedAvg,5,jax,False,,losses_distributed_round_2,1.2336915731430054,,2
FedAvg,5,jax,False,,losses_distributed_round_3,0.8828119039535522,,3
FedAvg,5,jax,False,,losses_distributed_round_4,0.7274227142333984,,4
FedAvg,5,jax,False,,losses_distributed_round_5,0.6493369936943054,,5
FedAvg,5,jax,False,,losses_distributed_round_6,0.6482417583465576,,6
FedAvg,5,jax,False,,losses_distributed_round_7,0.557839572429657,,7
FedAvg,5,jax,False,,losses_distributed_round_8,0.5526742935180664,,8
FedAvg,5,jax,False,,losses_distributed_round_9,0.5637043118476868,,9
FedAvg,5,jax,False,,losses_distributed_round_10,0.5144948959350586,,10
FedAvg,5,jax,False,,losses_centralized_round_0,2.3083078861236572,,0
FedAvg,5,jax,False,,losses_centralized_round_1,1.8242485523223877,,1
FedAvg,5,jax,False,,losses_centralized_round_2,1.233691692352295,,2
FedAvg,5,jax,False,,losses_centralized_round_3,0.8828120231628418,,3
FedAvg,5,jax,False,,losses_centralized_round_4,0.7274227142333984,,4
FedAvg,5,jax,False,,losses_centralized_round_5,0.6493369936943054,,5
FedAvg,5,jax,False,,losses_centralized_round_6,0.6482418179512024,,6
FedAvg,5,jax,False,,losses_centralized_round_7,0.557839572429657,,7
FedAvg,5,jax,False,,losses_centralized_round_8,0.5526742935180664,,8
FedAvg,5,jax,False,,losses_centralized_round_9,0.5637043714523315,,9
FedAvg,5,jax,False,,losses_centralized_round_10,0.5144948959350586,,10
FedAvg,5,jax,False,,metrics_centralized_round_0,0.2569444477558136,,0
FedAvg,5,jax,False,,metrics_centralized_round_1,0.38055557012557983,,1
FedAvg,5,jax,False,,metrics_centralized_round_2,0.4888888895511627,,2
FedAvg,5,jax,False,,metrics_centralized_round_3,0.5527777671813965,,3
FedAvg,5,jax,False,,metrics_centralized_round_4,0.5991666913032532,,4
FedAvg,5,jax,False,,metrics_centralized_round_5,0.6321759223937988,,5
FedAvg,5,jax,False,,metrics_centralized_round_6,0.6579365134239197,,6
FedAvg,5,jax,False,,metrics_centralized_round_7,0.6809027791023254,,7
FedAvg,5,jax,False,,metrics_centralized_round_8,0.6993827223777771,,8
FedAvg,5,jax,False,,metrics_centralized_round_9,0.715416669845581,,9
FedAvg,5,jax,False,,metrics_centralized_round_10,0.7285353541374207,,10
FedAvg,5,jax,False,5,cpu_utilization_fit,86.1,2023-11-26 13:05:39,1
FedAvg,5,jax,False,5,cpu_utilization_evaluate,76.3,2023-11-26 13:06:57,1
FedAvg,5,jax,False,5,cpu_utilization_fit,87.1,2023-11-26 13:07:47,2
FedAvg,5,jax,False,5,cpu_utilization_evaluate,76.7,2023-11-26 13:09:22,2
FedAvg,5,jax,False,5,cpu_utilization_fit,86.9,2023-11-26 13:10:11,3
FedAvg,5,jax,False,5,cpu_utilization_evaluate,76.4,2023-11-26 13:11:46,3
FedAvg,5,jax,False,5,cpu_utilization_fit,87.0,2023-11-26 13:12:36,4
FedAvg,5,jax,False,5,cpu_utilization_evaluate,76.4,2023-11-26 13:13:53,4
FedAvg,5,jax,False,5,cpu_utilization_fit,87.0,2023-11-26 13:14:42,5
FedAvg,5,jax,False,5,cpu_utilization_evaluate,99.1,2023-11-26 13:15:50,5
FedAvg,5,jax,False,5,cpu_utilization_fit,87.1,2023-11-26 13:16:50,6
FedAvg,5,jax,False,5,cpu_utilization_evaluate,99.1,2023-11-26 13:18:15,6
FedAvg,5,jax,False,5,cpu_utilization_fit,87.1,2023-11-26 13:19:15,7
FedAvg,5,jax,False,5,cpu_utilization_evaluate,75.7,2023-11-26 13:20:49,7
FedAvg,5,jax,False,5,cpu_utilization_fit,87.0,2023-11-26 13:21:39,8
FedAvg,5,jax,False,5,cpu_utilization_evaluate,99.1,2023-11-26 13:22:46,8
FedAvg,5,jax,False,5,cpu_utilization_fit,87.1,2023-11-26 13:23:46,9
FedAvg,5,jax,False,5,cpu_utilization_evaluate,76.6,2023-11-26 13:25:21,9
FedAvg,5,jax,False,5,cpu_utilization_fit,87.0,2023-11-26 13:26:11,10
FedAvg,5,jax,False,5,cpu_utilization_evaluate,76.4,2023-11-26 13:27:46,10
FedAdam,5,jax,False,1,cpu_utilization_fit,87.1,2023-11-26 14:16:11,1
FedAdam,5,jax,False,1,cpu_utilization_evaluate,76.7,2023-11-26 14:17:45,1
FedAdam,5,jax,False,1,cpu_utilization_fit,87.3,2023-11-26 14:18:36,2
FedAdam,5,jax,False,1,cpu_utilization_evaluate,76.9,2023-11-26 14:20:10,2
FedAdam,5,jax,False,1,cpu_utilization_fit,87.3,2023-11-26 14:21:01,3
FedAdam,5,jax,False,1,cpu_utilization_evaluate,76.9,2023-11-26 14:22:15,3
FedAdam,5,jax,False,1,cpu_utilization_fit,87.3,2023-11-26 14:23:06,4
FedAdam,5,jax,False,1,cpu_utilization_evaluate,75.2,2023-11-26 14:24:40,4
FedAdam,5,jax,False,1,cpu_utilization_fit,87.2,2023-11-26 14:25:30,5
FedAdam,5,jax,False,1,cpu_utilization_evaluate,76.0,2023-11-26 14:27:04,5
FedAdam,5,jax,False,1,cpu_utilization_fit,87.2,2023-11-26 14:27:54,6
FedAdam,5,jax,False,1,cpu_utilization_evaluate,99.0,2023-11-26 14:29:00,6
FedAdam,5,jax,False,1,cpu_utilization_fit,87.1,2023-11-26 14:29:50,7
FedAdam,5,jax,False,1,cpu_utilization_evaluate,99.0,2023-11-26 14:30:56,7
FedAdam,5,jax,False,1,cpu_utilization_fit,87.2,2023-11-26 14:31:55,8
FedAdam,5,jax,False,1,cpu_utilization_evaluate,75.3,2023-11-26 14:33:30,8
FedAdam,5,jax,False,1,cpu_utilization_fit,87.1,2023-11-26 14:34:20,9
FedAdam,5,jax,False,1,cpu_utilization_evaluate,99.0,2023-11-26 14:35:46,9
FedAdam,5,jax,False,1,cpu_utilization_fit,87.0,2023-11-26 14:36:45,10
FedAdam,5,jax,False,1,cpu_utilization_evaluate,98.9,2023-11-26 14:37:51,10
FedAdam,5,jax,False,2,cpu_utilization_fit,87.0,2023-11-26 14:16:11,1
FedAdam,5,jax,False,2,cpu_utilization_evaluate,76.4,2023-11-26 14:17:45,1
FedAdam,5,jax,False,2,cpu_utilization_fit,87.2,2023-11-26 14:18:35,2
FedAdam,5,jax,False,2,cpu_utilization_evaluate,76.2,2023-11-26 14:20:10,2
FedAdam,5,jax,False,2,cpu_utilization_fit,87.1,2023-11-26 14:21:00,3
FedAdam,5,jax,False,2,cpu_utilization_evaluate,76.7,2023-11-26 14:22:15,3
FedAdam,5,jax,False,2,cpu_utilization_fit,87.2,2023-11-26 14:23:06,4
FedAdam,5,jax,False,2,cpu_utilization_evaluate,76.7,2023-11-26 14:24:40,4
FedAdam,5,jax,False,2,cpu_utilization_fit,87.1,2023-11-26 14:25:30,5
FedAdam,5,jax,False,2,cpu_utilization_evaluate,99.1,2023-11-26 14:26:54,5
FedAdam,5,jax,False,2,cpu_utilization_fit,87.0,2023-11-26 14:27:55,6
FedAdam,5,jax,False,2,cpu_utilization_evaluate,99.0,2023-11-26 14:29:01,6
FedAdam,5,jax,False,2,cpu_utilization_fit,87.2,2023-11-26 14:29:51,7
FedAdam,5,jax,False,2,cpu_utilization_evaluate,99.1,2023-11-26 14:30:56,7
FedAdam,5,jax,False,2,cpu_utilization_fit,87.1,2023-11-26 14:31:56,8
FedAdam,5,jax,False,2,cpu_utilization_evaluate,74.9,2023-11-26 14:33:30,8
FedAdam,5,jax,False,2,cpu_utilization_fit,87.0,2023-11-26 14:34:21,9
FedAdam,5,jax,False,2,cpu_utilization_evaluate,99.1,2023-11-26 14:35:45,9
FedAdam,5,jax,False,2,cpu_utilization_fit,87.1,2023-11-26 14:36:45,10
FedAdam,5,jax,False,2,cpu_utilization_evaluate,76.2,2023-11-26 14:38:00,10
FedAdam,5,jax,False,3,cpu_utilization_fit,87.4,2023-11-26 14:16:21,1
FedAdam,5,jax,False,3,cpu_utilization_evaluate,76.8,2023-11-26 14:17:45,1
FedAdam,5,jax,False,3,cpu_utilization_fit,87.4,2023-11-26 14:18:46,2
FedAdam,5,jax,False,3,cpu_utilization_evaluate,76.4,2023-11-26 14:20:10,2
FedAdam,5,jax,False,3,cpu_utilization_fit,87.5,2023-11-26 14:21:11,3
FedAdam,5,jax,False,3,cpu_utilization_evaluate,99.0,2023-11-26 14:22:06,3
FedAdam,5,jax,False,3,cpu_utilization_fit,87.4,2023-11-26 14:23:16,4
FedAdam,5,jax,False,3,cpu_utilization_evaluate,76.9,2023-11-26 14:24:40,4
FedAdam,5,jax,False,3,cpu_utilization_fit,87.3,2023-11-26 14:25:40,5
FedAdam,5,jax,False,3,cpu_utilization_evaluate,76.6,2023-11-26 14:27:04,5
FedAdam,5,jax,False,3,cpu_utilization_fit,87.4,2023-11-26 14:28:05,6
FedAdam,5,jax,False,3,cpu_utilization_evaluate,99.1,2023-11-26 14:29:01,6
FedAdam,5,jax,False,3,cpu_utilization_fit,87.4,2023-11-26 14:30:01,7
FedAdam,5,jax,False,3,cpu_utilization_evaluate,99.0,2023-11-26 14:30:57,7
FedAdam,5,jax,False,3,cpu_utilization_fit,87.3,2023-11-26 14:32:06,8
FedAdam,5,jax,False,3,cpu_utilization_evaluate,77.2,2023-11-26 14:33:30,8
FedAdam,5,jax,False,3,cpu_utilization_fit,87.3,2023-11-26 14:34:31,9
FedAdam,5,jax,False,3,cpu_utilization_evaluate,99.0,2023-11-26 14:35:46,9
FedAdam,5,jax,False,3,cpu_utilization_fit,87.3,2023-11-26 14:36:56,10
FedAdam,5,jax,False,3,cpu_utilization_evaluate,99.1,2023-11-26 14:37:51,10
FedAdam,5,jax,False,4,cpu_utilization_fit,87.0,2023-11-26 14:16:10,1
FedAdam,5,jax,False,4,cpu_utilization_evaluate,98.8,2023-11-26 14:17:36,1
FedAdam,5,jax,False,4,cpu_utilization_fit,87.3,2023-11-26 14:18:35,2
FedAdam,5,jax,False,4,cpu_utilization_evaluate,99.0,2023-11-26 14:20:00,2
FedAdam,5,jax,False,4,cpu_utilization_fit,87.3,2023-11-26 14:21:00,3
FedAdam,5,jax,False,4,cpu_utilization_evaluate,99.0,2023-11-26 14:22:06,3
FedAdam,5,jax,False,4,cpu_utilization_fit,87.3,2023-11-26 14:23:05,4
FedAdam,5,jax,False,4,cpu_utilization_evaluate,76.4,2023-11-26 14:24:40,4
FedAdam,5,jax,False,4,cpu_utilization_fit,87.2,2023-11-26 14:25:30,5
FedAdam,5,jax,False,4,cpu_utilization_evaluate,76.8,2023-11-26 14:27:04,5
FedAdam,5,jax,False,4,cpu_utilization_fit,87.2,2023-11-26 14:27:55,6
FedAdam,5,jax,False,4,cpu_utilization_evaluate,98.9,2023-11-26 14:29:01,6
FedAdam,5,jax,False,4,cpu_utilization_fit,87.1,2023-11-26 14:29:51,7
FedAdam,5,jax,False,4,cpu_utilization_evaluate,76.7,2023-11-26 14:31:06,7
FedAdam,5,jax,False,4,cpu_utilization_fit,87.0,2023-11-26 14:31:56,8
FedAdam,5,jax,False,4,cpu_utilization_evaluate,76.9,2023-11-26 14:33:30,8
FedAdam,5,jax,False,4,cpu_utilization_fit,87.0,2023-11-26 14:34:21,9
FedAdam,5,jax,False,4,cpu_utilization_evaluate,98.9,2023-11-26 14:35:46,9
FedAdam,5,jax,False,4,cpu_utilization_fit,87.1,2023-11-26 14:36:45,10
FedAdam,5,jax,False,4,cpu_utilization_evaluate,76.5,2023-11-26 14:38:01,10
FedAdam,5,jax,False,,fit_progress_round_1, 163697.984375, 102.45894658699945,1
FedAdam,5,jax,False,,fit_progress_round_1,0.49317461252212524, 102.45894658699945,1
FedAdam,5,jax,False,,fit_progress_round_2, 5963208.5, 247.0540501329997,2
FedAdam,5,jax,False,,fit_progress_round_2,0.4813271462917328, 247.0540501329997,2
FedAdam,5,jax,False,,fit_progress_round_3, 45572996.0, 372.5045922949994,3
FedAdam,5,jax,False,,fit_progress_round_3,0.4701201319694519, 372.5045922949994,3
FedAdam,5,jax,False,,fit_progress_round_4, 185005408.0, 517.2713631489996,4
FedAdam,5,jax,False,,fit_progress_round_4,0.4595029354095459, 517.2713631489996,4
FedAdam,5,jax,False,,fit_progress_round_5, 508538688.0, 661.5629194769999,5
FedAdam,5,jax,False,,fit_progress_round_5,0.4494301974773407, 661.5629194769999,5
FedAdam,5,jax,False,,fit_progress_round_6, 1099888640.0, 787.0694379919996,6
FedAdam,5,jax,False,,fit_progress_round_6,0.43986111879348755, 787.0694379919996,6
FedAdam,5,jax,False,,fit_progress_round_7, 2031113856.0, 903.3447524229996,7
FedAdam,5,jax,False,,fit_progress_round_7,0.4307588040828705, 903.3447524229996,7
FedAdam,5,jax,False,,fit_progress_round_8, 3350331392.0, 1047.450058114,8
FedAdam,5,jax,False,,fit_progress_round_8,0.42208993434906006, 1047.450058114,8
FedAdam,5,jax,False,,fit_progress_round_9, 5067359744.0, 1192.6888472829996,9
FedAdam,5,jax,False,,fit_progress_round_9,0.41382429003715515, 1192.6888472829996,9
FedAdam,5,jax,False,,fit_progress_round_10, 7167527936.0, 1317.7815541249993,10
FedAdam,5,jax,False,,fit_progress_round_10,0.40593433380126953, 1317.7815541249993,10
FedAdam,5,jax,False,,losses_distributed_round_1,15.066919326782227,,1
FedAdam,5,jax,False,,losses_distributed_round_2,15.066919326782227,,2
FedAdam,5,jax,False,,losses_distributed_round_3,15.066919326782227,,3
FedAdam,5,jax,False,,losses_distributed_round_4,15.066919326782227,,4
FedAdam,5,jax,False,,losses_distributed_round_5,15.066919326782227,,5
FedAdam,5,jax,False,,losses_distributed_round_6,15.066919326782227,,6
FedAdam,5,jax,False,,losses_distributed_round_7,15.066919326782227,,7
FedAdam,5,jax,False,,losses_distributed_round_8,15.066919326782227,,8
FedAdam,5,jax,False,,losses_distributed_round_9,15.066919326782227,,9
FedAdam,5,jax,False,,losses_distributed_round_10,15.066919326782227,,10
FedAdam,5,jax,False,,losses_centralized_round_0,2.3083078861236572,,0
FedAdam,5,jax,False,,losses_centralized_round_1,163697.984375,,1
FedAdam,5,jax,False,,losses_centralized_round_2,5963208.5,,2
FedAdam,5,jax,False,,losses_centralized_round_3,45572996.0,,3
FedAdam,5,jax,False,,losses_centralized_round_4,185005408.0,,4
FedAdam,5,jax,False,,losses_centralized_round_5,508538688.0,,5
FedAdam,5,jax,False,,losses_centralized_round_6,1099888640.0,,6
FedAdam,5,jax,False,,losses_centralized_round_7,2031113856.0,,7
FedAdam,5,jax,False,,losses_centralized_round_8,3350331392.0,,8
FedAdam,5,jax,False,,losses_centralized_round_9,5067359744.0,,9
FedAdam,5,jax,False,,losses_centralized_round_10,7167527936.0,,10
FedAdam,5,jax,False,,metrics_centralized_round_0,0.5057189464569092,,0
FedAdam,5,jax,False,,metrics_centralized_round_1,0.49317461252212524,,1
FedAdam,5,jax,False,,metrics_centralized_round_2,0.4813271462917328,,2
FedAdam,5,jax,False,,metrics_centralized_round_3,0.4701201319694519,,3
FedAdam,5,jax,False,,metrics_centralized_round_4,0.4595029354095459,,4
FedAdam,5,jax,False,,metrics_centralized_round_5,0.4494301974773407,,5
FedAdam,5,jax,False,,metrics_centralized_round_6,0.43986111879348755,,6
FedAdam,5,jax,False,,metrics_centralized_round_7,0.4307588040828705,,7
FedAdam,5,jax,False,,metrics_centralized_round_8,0.42208993434906006,,8
FedAdam,5,jax,False,,metrics_centralized_round_9,0.41382429003715515,,9
FedAdam,5,jax,False,,metrics_centralized_round_10,0.40593433380126953,,10
FedAdam,5,jax,False,5,cpu_utilization_fit,87.0,2023-11-26 14:16:11,1
FedAdam,5,jax,False,5,cpu_utilization_evaluate,98.9,2023-11-26 14:17:36,1
FedAdam,5,jax,False,5,cpu_utilization_fit,87.0,2023-11-26 14:18:35,2
FedAdam,5,jax,False,5,cpu_utilization_evaluate,98.9,2023-11-26 14:20:00,2
FedAdam,5,jax,False,5,cpu_utilization_fit,87.3,2023-11-26 14:21:00,3
FedAdam,5,jax,False,5,cpu_utilization_evaluate,99.0,2023-11-26 14:22:06,3
FedAdam,5,jax,False,5,cpu_utilization_fit,87.1,2023-11-26 14:23:05,4
FedAdam,5,jax,False,5,cpu_utilization_evaluate,76.7,2023-11-26 14:24:40,4
FedAdam,5,jax,False,5,cpu_utilization_fit,87.1,2023-11-26 14:25:30,5
FedAdam,5,jax,False,5,cpu_utilization_evaluate,76.7,2023-11-26 14:27:04,5
FedAdam,5,jax,False,5,cpu_utilization_fit,87.1,2023-11-26 14:27:55,6
FedAdam,5,jax,False,5,cpu_utilization_evaluate,99.0,2023-11-26 14:29:00,6
FedAdam,5,jax,False,5,cpu_utilization_fit,87.1,2023-11-26 14:29:51,7
FedAdam,5,jax,False,5,cpu_utilization_evaluate,76.8,2023-11-26 14:31:06,7
FedAdam,5,jax,False,5,cpu_utilization_fit,86.9,2023-11-26 14:31:56,8
FedAdam,5,jax,False,5,cpu_utilization_evaluate,76.7,2023-11-26 14:33:30,8
FedAdam,5,jax,False,5,cpu_utilization_fit,87.1,2023-11-26 14:34:21,9
FedAdam,5,jax,False,5,cpu_utilization_evaluate,76.5,2023-11-26 14:35:56,9
FedAdam,5,jax,False,5,cpu_utilization_fit,86.9,2023-11-26 14:36:45,10
FedAdam,5,jax,False,5,cpu_utilization_evaluate,76.8,2023-11-26 14:38:00,10
FedAvgM,5,jax,False,1,cpu_utilization_fit,87.1,2023-11-26 13:28:59,1
FedAvgM,5,jax,False,1,cpu_utilization_evaluate,75.2,2023-11-26 13:30:14,1
FedAvgM,5,jax,False,1,cpu_utilization_fit,87.1,2023-11-26 13:31:05,2
FedAvgM,5,jax,False,1,cpu_utilization_evaluate,74.9,2023-11-26 13:32:40,2
FedAvgM,5,jax,False,1,cpu_utilization_fit,87.2,2023-11-26 13:33:30,3
FedAvgM,5,jax,False,1,cpu_utilization_evaluate,75.7,2023-11-26 13:35:05,3
FedAvgM,5,jax,False,1,cpu_utilization_fit,87.0,2023-11-26 13:35:55,4
FedAvgM,5,jax,False,1,cpu_utilization_evaluate,99.0,2023-11-26 13:37:01,4
FedAvgM,5,jax,False,1,cpu_utilization_fit,87.0,2023-11-26 13:38:01,5
FedAvgM,5,jax,False,1,cpu_utilization_evaluate,99.0,2023-11-26 13:39:26,5
FedAvgM,5,jax,False,1,cpu_utilization_fit,87.0,2023-11-26 13:40:26,6
FedAvgM,5,jax,False,1,cpu_utilization_evaluate,75.5,2023-11-26 13:41:41,6
FedAvgM,5,jax,False,1,cpu_utilization_fit,87.0,2023-11-26 13:42:31,7
FedAvgM,5,jax,False,1,cpu_utilization_evaluate,75.3,2023-11-26 13:44:06,7
